Year,NOC,Events_Participated,NA,Total,ER,HE,Mundlak_NM,Const
1988,TAN,9,10,0.0,0.017045454545454544,0,0.0,1
1988,TCH,97,163,0.0,0.18371212121212122,0,0.0,1
1988,TGA,7,5,0.0,0.013257575757575758,0,0.0,1
1988,THA,12,14,0.0,0.022727272727272728,0,0.0,1
1988,TOG,6,6,0.0,0.011363636363636364,0,0.0,1
1988,TPE,84,61,0.0,0.1590909090909091,0,0.0,1
1988,TTO,9,6,0.0,0.017045454545454544,0,0.0,1
1988,TUN,14,41,0.0,0.026515151515151516,0,0.0,1
1988,TUR,40,41,0.0,0.07575757575757576,0,0.0,1
1988,UAE,15,12,0.0,0.028409090909090908,0,0.0,1
1988,UGA,22,24,0.0,0.041666666666666664,0,0.0,1
1988,URU,14,15,0.0,0.026515151515151516,0,0.0,1
1988,VAN,6,4,0.0,0.011363636363636364,0,0.0,1
1988,VEN,15,17,0.0,0.028409090909090908,0,0.0,1
1988,VIE,12,9,0.0,0.022727272727272728,0,0.0,1
1988,VIN,6,6,0.0,0.011363636363636364,0,0.0,1
1988,YAR,8,8,0.0,0.015151515151515152,0,0.0,1
1988,YMD,5,5,0.0,0.00946969696969697,0,0.0,1
1988,YUG,72,155,0.0,0.13636363636363635,0,0.0,1
1988,ZAM,11,29,0.0,0.020833333333333332,0,0.0,1
1988,ZIM,38,29,0.0,0.07196969696969698,0,0.0,1
1992,AHO,4,4,0.0,0.006980802792321117,0,0.0,1
1992,ALB,8,7,0.0,0.013961605584642234,0,0.0,1
1992,ALG,27,35,0.0,0.04712041884816754,0,0.0,1
1992,AND,5,8,0.0,0.008726003490401396,0,0.0,1
1992,ANG,21,28,0.0,0.03664921465968586,0,0.0,1
1992,ANT,15,13,0.0,0.02617801047120419,0,0.0,1
1992,ARG,68,84,0.0,0.11867364746945899,0,0.0,1
1992,ARU,4,5,0.0,0.006980802792321117,0,0.0,1
1992,ASA,3,3,0.0,0.005235602094240838,0,0.0,1
1992,AUS,153,278,0.0,0.2670157068062827,0,0.0,1
1992,AUT,68,102,0.0,0.11867364746945899,0,0.0,1
1992,BAH,13,14,0.0,0.02268760907504363,0,0.0,1
1992,BAN,6,6,0.0,0.010471204188481676,0,0.0,1
1992,BAR,17,17,0.0,0.029668411867364748,0,0.0,1
1992,BEL,70,68,0.0,0.12216404886561955,0,0.0,1
1992,BEN,6,6,0.0,0.010471204188481676,0,0.0,1
1992,BER,20,20,0.0,0.034904013961605584,0,0.0,1
1992,BHU,4,6,0.0,0.006980802792321117,0,0.0,1
1992,BIH,13,10,0.0,0.02268760907504363,0,0.0,1
1992,BIZ,10,10,0.0,0.017452006980802792,0,0.0,1
1992,BOL,18,13,0.0,0.031413612565445025,0,0.0,1
1992,BOT,6,6,0.0,0.010471204188481676,0,0.0,1
1992,BRA,107,181,0.0,0.18673647469458987,0,0.0,1
1992,BRN,10,10,0.0,0.017452006980802792,0,0.0,1
1992,BUL,116,136,0.0,0.2024432809773124,0,0.0,1
1992,BUR,4,4,0.0,0.006980802792321117,0,0.0,1
1992,CAF,16,15,0.0,0.027923211169284468,0,0.0,1
1992,CAN,199,295,0.0,0.3472949389179756,0,0.0,1
1992,CAY,7,10,0.0,0.012216404886561954,0,0.0,1
1992,CGO,7,7,0.0,0.012216404886561954,0,0.0,1
1992,CHA,7,6,0.0,0.012216404886561954,0,0.0,1
1992,CHI,12,12,0.0,0.020942408376963352,0,0.0,1
1992,CIV,11,13,0.0,0.019197207678883072,0,0.0,1
1992,CMR,9,8,0.0,0.015706806282722512,0,0.0,1
1992,COD,14,17,0.0,0.02443280977312391,0,0.0,1
1992,COK,2,2,0.0,0.0034904013961605585,0,0.0,1
1992,COL,31,49,0.0,0.05410122164048865,0,0.0,1
1992,CRC,18,16,0.0,0.031413612565445025,0,0.0,1
1992,CRO,23,39,0.0,0.04013961605584642,0,0.0,1
1992,CUB,90,176,0.0,0.15706806282722513,0,0.0,1
1992,CYP,17,17,0.0,0.029668411867364748,0,0.0,1
1992,DEN,67,109,0.0,0.1169284467713787,0,0.0,1
1992,DJI,7,8,0.0,0.012216404886561954,0,0.0,1
1992,DOM,13,32,0.0,0.02268760907504363,0,0.0,1
1992,ECU,15,13,0.0,0.02617801047120419,0,0.0,1
1992,EGY,32,74,0.0,0.055846422338568937,0,0.0,1
1992,ESA,6,4,0.0,0.010471204188481676,0,0.0,1
1992,ESP,195,412,0.0,0.3403141361256545,0,0.0,1
1992,EST,35,37,0.0,0.06108202443280977,0,0.0,1
1992,ETH,11,20,0.0,0.019197207678883072,0,0.0,1
1992,FIJ,32,18,0.0,0.055846422338568937,0,0.0,1
1992,FIN,85,87,0.0,0.14834205933682373,0,0.0,1
1992,GAB,5,5,0.0,0.008726003490401396,0,0.0,1
1992,GAM,5,5,0.0,0.008726003490401396,0,0.0,1
1992,GEQ,8,7,0.0,0.013961605584642234,0,0.0,1
1992,GER,237,463,0.0,0.41361256544502617,0,0.0,1
1992,GHA,13,34,0.0,0.02268760907504363,0,0.0,1
1992,GRE,53,70,0.0,0.0924956369982548,0,0.0,1
1992,GRN,5,4,0.0,0.008726003490401396,0,0.0,1
1992,GUA,27,14,0.0,0.04712041884816754,0,0.0,1
1992,GUI,11,8,0.0,0.019197207678883072,0,0.0,1
1992,GUM,27,22,0.0,0.04712041884816754,0,0.0,1
1992,GUY,7,6,0.0,0.012216404886561954,0,0.0,1
1992,HAI,8,7,0.0,0.013961605584642234,0,0.0,1
1992,HKG,39,37,0.0,0.06806282722513089,0,0.0,1
1992,HON,25,10,0.0,0.04363001745200698,0,0.0,1
1992,HUN,156,215,0.0,0.27225130890052357,0,0.0,1
1992,INA,31,42,0.0,0.05410122164048865,0,0.0,1
1992,IND,36,52,0.0,0.06282722513089005,0,0.0,1
1992,IOA,54,58,0.0,0.09424083769633508,0,0.0,1
1992,IRI,36,36,0.0,0.06282722513089005,0,0.0,1
1992,IRL,47,58,0.0,0.08202443280977312,0,0.0,1
1992,IRQ,8,8,0.0,0.013961605584642234,0,0.0,1
1992,ISL,15,27,0.0,0.02617801047120419,0,0.0,1
1992,ISR,42,30,0.0,0.07329842931937172,0,0.0,1
1992,ISV,29,25,0.0,0.0506108202443281,0,0.0,1
1992,ITA,169,304,0.0,0.2949389179755672,0,0.0,1
1992,IVB,2,4,0.0,0.0034904013961605585,0,0.0,1
1992,JAM,23,36,0.0,0.04013961605584642,0,0.0,1
1992,JOR,5,4,0.0,0.008726003490401396,0,0.0,1
1992,KEN,29,49,0.0,0.0506108202443281,0,0.0,1
1992,KOR,134,225,0.0,0.2338568935427574,0,0.0,1
1992,KSA,13,9,0.0,0.02268760907504363,0,0.0,1
1992,KUW,18,32,0.0,0.031413612565445025,0,0.0,1
1992,LAO,7,6,0.0,0.012216404886561954,0,0.0,1
1992,LAT,31,34,0.0,0.05410122164048865,0,0.0,1
1992,LBA,5,5,0.0,0.008726003490401396,0,0.0,1
1992,LES,8,6,0.0,0.013961605584642234,0,0.0,1
1992,LIB,15,12,0.0,0.02617801047120419,0,0.0,1
1992,LIE,8,7,0.0,0.013961605584642234,0,0.0,1
1992,LTU,31,47,0.0,0.05410122164048865,0,0.0,1
1992,LUX,8,6,0.0,0.013961605584642234,0,0.0,1
1992,MAD,15,13,0.0,0.02617801047120419,0,0.0,1
1992,MAR,24,44,0.0,0.041884816753926704,0,0.0,1
1992,MAS,11,26,0.0,0.019197207678883072,0,0.0,1
1992,MAW,4,4,0.0,0.006980802792321117,0,0.0,1
1992,MDV,8,7,0.0,0.013961605584642234,0,0.0,1
1992,MEX,71,102,0.0,0.12390924956369982,0,0.0,1
1992,MGL,31,33,0.0,0.05410122164048865,0,0.0,1
1992,MLI,6,5,0.0,0.010471204188481676,0,0.0,1
1992,MLT,8,6,0.0,0.013961605584642234,0,0.0,1
1992,MON,4,2,0.0,0.006980802792321117,0,0.0,1
1992,MOZ,7,6,0.0,0.012216404886561954,0,0.0,1
1992,MRI,17,13,0.0,0.029668411867364748,0,0.0,1
1992,MTN,6,6,0.0,0.010471204188481676,0,0.0,1
1992,MYA,5,4,0.0,0.008726003490401396,0,0.0,1
1992,NAM,9,6,0.0,0.015706806282722512,0,0.0,1
1992,NCA,9,8,0.0,0.015706806282722512,0,0.0,1
1992,NED,105,201,0.0,0.18324607329842932,0,0.0,1
1992,NEP,2,2,0.0,0.0034904013961605585,0,0.0,1
1992,NGR,34,55,0.0,0.059336823734729496,0,0.0,1
1992,NIG,3,3,0.0,0.005235602094240838,0,0.0,1
1992,NOR,64,83,0.0,0.11169284467713787,0,0.0,1
1992,NZL,87,134,0.0,0.1518324607329843,0,0.0,1
1992,OMA,5,5,0.0,0.008726003490401396,0,0.0,1
1992,PAK,12,27,0.0,0.020942408376963352,0,0.0,1
1992,PAN,7,5,0.0,0.012216404886561954,0,0.0,1
1992,PAR,12,27,0.0,0.020942408376963352,0,0.0,1
1992,PER,18,16,0.0,0.031413612565445025,0,0.0,1
1992,PHI,29,26,0.0,0.0506108202443281,0,0.0,1
1992,PNG,16,13,0.0,0.027923211169284468,0,0.0,1
1992,POL,136,201,0.0,0.23734729493891799,0,0.0,1
1992,POR,71,90,0.0,0.12390924956369982,0,0.0,1
1992,PRK,53,64,0.0,0.0924956369982548,0,0.0,1
1992,PUR,57,69,0.0,0.09947643979057591,0,0.0,1
1992,QAT,11,28,0.0,0.019197207678883072,0,0.0,1
1992,ROU,128,173,0.0,0.22338568935427575,0,0.0,1
1992,RSA,87,93,0.0,0.1518324607329843,0,0.0,1
1992,RWA,8,10,0.0,0.013961605584642234,0,0.0,1
1992,SAM,5,5,0.0,0.008726003490401396,0,0.0,1
1992,SEN,20,20,0.0,0.034904013961605584,0,0.0,1
1992,SEY,18,11,0.0,0.031413612565445025,0,0.0,1
1992,SGP,26,14,0.0,0.04537521815008726,0,0.0,1
1992,SLE,12,11,0.0,0.020942408376963352,0,0.0,1
1992,SLO,34,35,0.0,0.059336823734729496,0,0.0,1
1992,SMR,15,17,0.0,0.02617801047120419,0,0.0,1
1992,SOL,1,1,0.0,0.0017452006980802793,0,0.0,1
1992,SRI,16,11,0.0,0.027923211169284468,0,0.0,1
1992,SUD,7,6,0.0,0.012216404886561954,0,0.0,1
1992,SUI,80,102,0.0,0.13961605584642234,0,0.0,1
1992,SUR,7,6,0.0,0.012216404886561954,0,0.0,1
1992,SWE,121,186,0.0,0.2111692844677138,0,0.0,1
1992,SWZ,10,6,0.0,0.017452006980802792,0,0.0,1
1992,SYR,9,8,0.0,0.015706806282722512,0,0.0,1
1992,TAN,7,9,0.0,0.012216404886561954,0,0.0,1
1992,TCH,121,208,0.0,0.2111692844677138,0,0.0,1
1992,TGA,5,5,0.0,0.008726003490401396,0,0.0,1
1992,THA,47,46,0.0,0.08202443280977312,0,0.0,1
1992,TOG,5,6,0.0,0.008726003490401396,0,0.0,1
1992,TPE,15,31,0.0,0.02617801047120419,0,0.0,1
1992,TTO,7,7,0.0,0.012216404886561954,0,0.0,1
1992,TUN,13,13,0.0,0.02268760907504363,0,0.0,1
1992,TUR,43,41,0.0,0.07504363001745201,0,0.0,1
1992,UAE,19,13,0.0,0.03315881326352531,0,0.0,1
1992,UGA,9,8,0.0,0.015706806282722512,0,0.0,1
1992,URU,15,16,0.0,0.02617801047120419,0,0.0,1
1992,VAN,8,6,0.0,0.013961605584642234,0,0.0,1
1992,VEN,16,26,0.0,0.027923211169284468,0,0.0,1
1992,VIE,10,7,0.0,0.017452006980802792,0,0.0,1
1992,VIN,5,6,0.0,0.008726003490401396,0,0.0,1
1992,YEM,8,8,0.0,0.013961605584642234,0,0.0,1
1992,ZAM,11,9,0.0,0.019197207678883072,0,0.0,1
1992,ZIM,22,19,0.0,0.038394415357766144,0,0.0,1
1996,AFG,2,2,0.0,0.0033112582781456954,0,0.0,1
1996,AHO,7,6,0.0,0.011589403973509934,0,0.0,1
1996,ALB,7,7,0.0,0.011589403973509934,0,0.0,1
1996,ALG,29,45,0.0,0.048013245033112585,0,0.0,1
1996,AND,7,8,0.0,0.011589403973509934,0,0.0,1
1996,ANG,8,28,0.0,0.013245033112582781,0,0.0,1
1996,ANT,9,13,0.0,0.014900662251655629,0,0.0,1
1996,ARG,102,179,0.0,0.16887417218543047,0,0.0,1
1996,ARM,36,32,0.0,0.059602649006622516,0,0.0,1
1996,ARU,3,3,0.0,0.004966887417218543,0,0.0,1
1996,ASA,6,7,0.0,0.009933774834437087,0,0.0,1
1996,AUS,211,417,0.0,0.34933774834437087,0,0.0,1
1996,AUT,53,72,0.0,0.08774834437086093,0,0.0,1
1996,AZE,23,23,0.0,0.0380794701986755,0,0.0,1
1996,BAH,17,26,0.0,0.028145695364238412,0,0.0,1
1996,BAN,4,4,0.0,0.006622516556291391,0,0.0,1
1996,BAR,21,13,0.0,0.0347682119205298,0,0.0,1
1996,BDI,6,7,0.0,0.009933774834437087,0,0.0,1
1996,BEL,55,61,0.0,0.09105960264900662,0,0.0,1
1996,BEN,4,5,0.0,0.006622516556291391,0,0.0,1
1996,BER,9,9,0.0,0.014900662251655629,0,0.0,1
1996,BHU,2,2,0.0,0.0033112582781456954,0,0.0,1
1996,BIH,12,9,0.0,0.019867549668874173,0,0.0,1
1996,BIZ,5,5,0.0,0.008278145695364239,0,0.0,1
1996,BLR,115,157,0.0,0.19039735099337748,0,0.0,1
1996,BOL,9,8,0.0,0.014900662251655629,0,0.0,1
1996,BOT,4,7,0.0,0.006622516556291391,0,0.0,1
1996,BRA,93,220,0.0,0.15397350993377484,0,0.0,1
1996,BRN,3,5,0.0,0.004966887417218543,0,0.0,1
1996,BRU,1,1,0.0,0.0016556291390728477,0,0.0,1
1996,BUL,89,108,0.0,0.14735099337748345,0,0.0,1
1996,BUR,5,5,0.0,0.008278145695364239,0,0.0,1
1996,CAF,5,5,0.0,0.008278145695364239,0,0.0,1
1996,CAM,5,5,0.0,0.008278145695364239,0,0.0,1
1996,CAN,189,303,0.0,0.3129139072847682,0,0.0,1
1996,CAY,7,9,0.0,0.011589403973509934,0,0.0,1
1996,CGO,5,5,0.0,0.008278145695364239,0,0.0,1
1996,CHA,4,4,0.0,0.006622516556291391,0,0.0,1
1996,CHI,18,21,0.0,0.029801324503311258,0,0.0,1
1996,CIV,8,11,0.0,0.013245033112582781,0,0.0,1
1996,CMR,13,15,0.0,0.02152317880794702,0,0.0,1
1996,COD,2,14,0.0,0.0033112582781456954,0,0.0,1
1996,COK,3,3,0.0,0.004966887417218543,0,0.0,1
1996,COL,44,48,0.0,0.0728476821192053,0,0.0,1
1996,COM,4,4,0.0,0.006622516556291391,0,0.0,1
1996,CPV,3,3,0.0,0.004966887417218543,0,0.0,1
1996,CRC,13,11,0.0,0.02152317880794702,0,0.0,1
1996,CRO,57,84,0.0,0.09437086092715231,0,0.0,1
1996,CUB,84,164,0.0,0.1390728476821192,0,0.0,1
1996,CYP,16,17,0.0,0.026490066225165563,0,0.0,1
1996,CZE,110,115,0.0,0.18211920529801323,0,0.0,1
1996,DEN,66,119,0.0,0.10927152317880795,0,0.0,1
1996,DJI,4,5,0.0,0.006622516556291391,0,0.0,1
1996,DMA,6,6,0.0,0.009933774834437087,0,0.0,1
1996,DOM,16,16,0.0,0.026490066225165563,0,0.0,1
1996,ECU,18,19,0.0,0.029801324503311258,0,0.0,1
1996,EGY,17,29,0.0,0.028145695364238412,0,0.0,1
1996,ESA,10,8,0.0,0.016556291390728478,0,0.0,1
1996,ESP,157,284,0.0,0.2599337748344371,0,0.0,1
1996,EST,36,43,0.0,0.059602649006622516,0,0.0,1
1996,ETH,10,18,0.0,0.016556291390728478,0,0.0,1
1996,FIJ,14,17,0.0,0.023178807947019868,0,0.0,1
1996,FIN,74,76,0.0,0.12251655629139073,0,0.0,1
1996,GAB,6,7,0.0,0.009933774834437087,0,0.0,1
1996,GAM,6,9,0.0,0.009933774834437087,0,0.0,1
1996,GBS,3,3,0.0,0.004966887417218543,0,0.0,1
1996,GEO,39,34,0.0,0.06456953642384106,0,0.0,1
1996,GEQ,5,5,0.0,0.008278145695364239,0,0.0,1
1996,GER,234,464,0.0,0.38741721854304634,0,0.0,1
1996,GHA,15,35,0.0,0.024834437086092714,0,0.0,1
1996,GRE,94,121,0.0,0.15562913907284767,0,0.0,1
1996,GRN,2,5,0.0,0.0033112582781456954,0,0.0,1
1996,GUA,20,26,0.0,0.033112582781456956,0,0.0,1
1996,GUI,5,5,0.0,0.008278145695364239,0,0.0,1
1996,GUM,9,8,0.0,0.014900662251655629,0,0.0,1
1996,GUY,6,7,0.0,0.009933774834437087,0,0.0,1
1996,HAI,7,7,0.0,0.011589403973509934,0,0.0,1
1996,HKG,25,22,0.0,0.041390728476821195,0,0.0,1
1996,HON,7,7,0.0,0.011589403973509934,0,0.0,1
1996,HUN,145,212,0.0,0.24006622516556292,0,0.0,1
1996,INA,23,40,0.0,0.0380794701986755,0,0.0,1
1996,IND,31,49,0.0,0.05132450331125828,0,0.0,1
1996,IRI,18,18,0.0,0.029801324503311258,0,0.0,1
1996,IRL,70,78,0.0,0.11589403973509933,0,0.0,1
1996,IRQ,3,3,0.0,0.004966887417218543,0,0.0,1
1996,ISL,15,9,0.0,0.024834437086092714,0,0.0,1
1996,ISR,26,25,0.0,0.04304635761589404,0,0.0,1
1996,ISV,11,12,0.0,0.018211920529801324,0,0.0,1
1996,ITA,172,340,0.0,0.2847682119205298,0,0.0,1
1996,IVB,5,7,0.0,0.008278145695364239,0,0.0,1
1996,JAM,29,46,0.0,0.048013245033112585,0,0.0,1
1996,JOR,5,5,0.0,0.008278145695364239,0,0.0,1
1996,KAZ,99,96,0.0,0.16390728476821192,0,0.0,1
1996,KEN,27,52,0.0,0.04470198675496689,0,0.0,1
1996,KGZ,39,33,0.0,0.06456953642384106,0,0.0,1
1996,KOR,160,299,0.0,0.26490066225165565,0,0.0,1
1996,KSA,13,29,0.0,0.02152317880794702,0,0.0,1
1996,KUW,16,25,0.0,0.026490066225165563,0,0.0,1
1996,LAO,2,5,0.0,0.0033112582781456954,0,0.0,1
1996,LAT,47,47,0.0,0.07781456953642384,0,0.0,1
1996,LBA,5,5,0.0,0.008278145695364239,0,0.0,1
1996,LBR,3,5,0.0,0.004966887417218543,0,0.0,1
1996,LCA,5,6,0.0,0.008278145695364239,0,0.0,1
1996,LES,5,9,0.0,0.008278145695364239,0,0.0,1
1996,LIB,1,1,0.0,0.0016556291390728477,0,0.0,1
1996,LIE,2,2,0.0,0.0033112582781456954,0,0.0,1
1996,LTU,49,61,0.0,0.08112582781456953,0,0.0,1
1996,LUX,7,6,0.0,0.011589403973509934,0,0.0,1
1996,MAD,10,11,0.0,0.016556291390728478,0,0.0,1
1996,MAR,28,34,0.0,0.046357615894039736,0,0.0,1
1996,MAS,21,35,0.0,0.0347682119205298,0,0.0,1
1996,MAW,2,2,0.0,0.0033112582781456954,0,0.0,1
1996,MDA,41,40,0.0,0.06788079470198675,0,0.0,1
1996,MDV,6,6,0.0,0.009933774834437087,0,0.0,1
1996,MEX,57,97,0.0,0.09437086092715231,0,0.0,1
1996,MGL,16,16,0.0,0.026490066225165563,0,0.0,1
1996,MKD,16,11,0.0,0.026490066225165563,0,0.0,1
1996,MLI,4,3,0.0,0.006622516556291391,0,0.0,1
1996,MLT,10,7,0.0,0.016556291390728478,0,0.0,1
1996,MON,4,3,0.0,0.006622516556291391,0,0.0,1
1996,MOZ,3,3,0.0,0.004966887417218543,0,0.0,1
1996,MRI,23,26,0.0,0.0380794701986755,0,0.0,1
1996,MTN,4,4,0.0,0.006622516556291391,0,0.0,1
1996,MYA,3,3,0.0,0.004966887417218543,0,0.0,1
1996,NAM,10,8,0.0,0.016556291390728478,0,0.0,1
1996,NCA,9,25,0.0,0.014900662251655629,0,0.0,1
1996,NED,94,238,0.0,0.15562913907284767,0,0.0,1
1996,NEP,6,6,0.0,0.009933774834437087,0,0.0,1
1996,NGR,38,65,0.0,0.06291390728476821,0,0.0,1
1996,NIG,3,3,0.0,0.004966887417218543,0,0.0,1
1996,NOR,65,97,0.0,0.1076158940397351,0,0.0,1
1996,NRU,3,3,0.0,0.004966887417218543,0,0.0,1
1996,NZL,81,95,0.0,0.13410596026490065,0,0.0,1
1996,OMA,5,4,0.0,0.008278145695364239,0,0.0,1
1996,PAK,9,24,0.0,0.014900662251655629,0,0.0,1
1996,PAN,9,7,0.0,0.014900662251655629,0,0.0,1
1996,PAR,7,7,0.0,0.011589403973509934,0,0.0,1
1996,PER,22,29,0.0,0.03642384105960265,0,0.0,1
1996,PHI,18,12,0.0,0.029801324503311258,0,0.0,1
1996,PLE,1,1,0.0,0.0016556291390728477,0,0.0,1
1996,PNG,11,11,0.0,0.018211920529801324,0,0.0,1
1996,POL,126,165,0.0,0.20860927152317882,0,0.0,1
1996,POR,79,106,0.0,0.13079470198675497,0,0.0,1
1996,PRK,25,24,0.0,0.041390728476821195,0,0.0,1
1996,PUR,60,69,0.0,0.09933774834437085,0,0.0,1
1996,QAT,10,12,0.0,0.016556291390728478,0,0.0,1
1996,ROU,122,165,0.0,0.20198675496688742,0,0.0,1
1996,RSA,62,84,0.0,0.10264900662251655,0,0.0,1
1996,RUS,212,389,0.0,0.3509933774834437,0,0.0,1
1996,RWA,4,4,0.0,0.006622516556291391,0,0.0,1
1996,SAM,5,5,0.0,0.008278145695364239,0,0.0,1
1996,SCG,35,68,0.0,0.057947019867549666,0,0.0,1
1996,SEN,8,11,0.0,0.013245033112582781,0,0.0,1
1996,SEY,9,9,0.0,0.014900662251655629,0,0.0,1
1996,SGP,27,13,0.0,0.04470198675496689,0,0.0,1
1996,SKN,5,10,0.0,0.008278145695364239,0,0.0,1
1996,SLE,10,14,0.0,0.016556291390728478,0,0.0,1
1996,SLO,34,37,0.0,0.056291390728476824,0,0.0,1
1996,SMR,7,7,0.0,0.011589403973509934,0,0.0,1
1996,SOL,4,4,0.0,0.006622516556291391,0,0.0,1
1996,SOM,4,4,0.0,0.006622516556291391,0,0.0,1
1996,SRI,9,9,0.0,0.014900662251655629,0,0.0,1
1996,STP,2,2,0.0,0.0033112582781456954,0,0.0,1
1996,SUD,4,4,0.0,0.006622516556291391,0,0.0,1
1996,SUI,83,115,0.0,0.13741721854304637,0,0.0,1
1996,SUR,11,7,0.0,0.018211920529801324,0,0.0,1
1996,SVK,69,71,0.0,0.11423841059602649,0,0.0,1
1996,SWE,109,177,0.0,0.1804635761589404,0,0.0,1
1996,SWZ,5,6,0.0,0.008278145695364239,0,0.0,1
1996,SYR,8,7,0.0,0.013245033112582781,0,0.0,1
1996,TAN,5,7,0.0,0.008278145695364239,0,0.0,1
1996,TGA,5,5,0.0,0.008278145695364239,0,0.0,1
1996,THA,42,37,0.0,0.0695364238410596,0,0.0,1
1996,TJK,8,8,0.0,0.013245033112582781,0,0.0,1
1996,TKM,7,7,0.0,0.011589403973509934,0,0.0,1
1996,TOG,4,5,0.0,0.006622516556291391,0,0.0,1
1996,TPE,63,74,0.0,0.10430463576158941,0,0.0,1
1996,TTO,14,12,0.0,0.023178807947019868,0,0.0,1
1996,TUN,24,51,0.0,0.039735099337748346,0,0.0,1
1996,TUR,55,53,0.0,0.09105960264900662,0,0.0,1
1996,UAE,4,4,0.0,0.006622516556291391,0,0.0,1
1996,UGA,9,10,0.0,0.014900662251655629,0,0.0,1
1996,UKR,148,231,0.0,0.24503311258278146,0,0.0,1
1996,URU,14,14,0.0,0.023178807947019868,0,0.0,1
1996,UZB,70,71,0.0,0.11589403973509933,0,0.0,1
1996,VAN,4,4,0.0,0.006622516556291391,0,0.0,1
1996,VEN,36,39,0.0,0.059602649006622516,0,0.0,1
1996,VIE,6,6,0.0,0.009933774834437087,0,0.0,1
1996,VIN,6,8,0.0,0.009933774834437087,0,0.0,1
1996,YEM,4,4,0.0,0.006622516556291391,0,0.0,1
1996,ZAM,8,8,0.0,0.013245033112582781,0,0.0,1
1996,ZIM,15,13,0.0,0.024834437086092714,0,0.0,1
2000,AHO,8,7,0.0,0.01199400299850075,0,0.0,1
2000,ALB,5,4,0.0,0.0074962518740629685,0,0.0,1
2000,ALG,42,47,0.0,0.06296851574212893,0,0.0,1
2000,AND,5,5,0.0,0.0074962518740629685,0,0.0,1
2000,ANG,7,30,0.0,0.010494752623688156,0,0.0,1
2000,ANT,4,3,0.0,0.005997001499250375,0,0.0,1
2000,ARG,98,142,0.0,0.1469265367316342,0,0.0,1
2000,ARM,26,25,0.0,0.038980509745127435,0,0.0,1
2000,ARU,5,5,0.0,0.0074962518740629685,0,0.0,1
2000,ASA,4,4,0.0,0.005997001499250375,0,0.0,1
2000,AUS,270,617,0.0,0.4047976011994003,0,0.0,1
2000,AUT,68,92,0.0,0.10194902548725637,0,0.0,1
2000,AZE,32,31,0.0,0.047976011994003,0,0.0,1
2000,BAH,18,25,0.0,0.026986506746626688,0,0.0,1
2000,BAN,6,5,0.0,0.008995502248875561,0,0.0,1
2000,BAR,21,18,0.0,0.031484257871064465,0,0.0,1
2000,BDI,5,6,0.0,0.0074962518740629685,0,0.0,1
2000,BEL,64,68,0.0,0.095952023988006,0,0.0,1
2000,BEN,4,4,0.0,0.005997001499250375,0,0.0,1
2000,BER,6,6,0.0,0.008995502248875561,0,0.0,1
2000,BHU,2,2,0.0,0.0029985007496251873,0,0.0,1
2000,BIH,10,9,0.0,0.014992503748125937,0,0.0,1
2000,BIZ,2,2,0.0,0.0029985007496251873,0,0.0,1
2000,BLR,109,139,0.0,0.1634182908545727,0,0.0,1
2000,BOL,5,5,0.0,0.0074962518740629685,0,0.0,1
2000,BOT,5,7,0.0,0.0074962518740629685,0,0.0,1
2000,BRA,96,196,0.0,0.14392803598200898,0,0.0,1
2000,BRN,4,4,0.0,0.005997001499250375,0,0.0,1
2000,BRU,2,2,0.0,0.0029985007496251873,0,0.0,1
2000,BUL,85,91,0.0,0.12743628185907047,0,0.0,1
2000,BUR,4,4,0.0,0.005997001499250375,0,0.0,1
2000,CAF,3,3,0.0,0.004497751124437781,0,0.0,1
2000,CAM,4,4,0.0,0.005997001499250375,0,0.0,1
2000,CAN,175,294,0.0,0.2623688155922039,0,0.0,1
2000,CAY,4,3,0.0,0.005997001499250375,0,0.0,1
2000,CGO,5,5,0.0,0.0074962518740629685,0,0.0,1
2000,CHA,3,2,0.0,0.004497751124437781,0,0.0,1
2000,CHI,28,50,0.0,0.041979010494752625,0,0.0,1
2000,CIV,12,14,0.0,0.017991004497751123,0,0.0,1
2000,CMR,14,34,0.0,0.020989505247376312,0,0.0,1
2000,COD,3,2,0.0,0.004497751124437781,0,0.0,1
2000,COK,2,2,0.0,0.0029985007496251873,0,0.0,1
2000,COL,45,44,0.0,0.06746626686656672,0,0.0,1
2000,COM,2,2,0.0,0.0029985007496251873,0,0.0,1
2000,CPV,2,2,0.0,0.0029985007496251873,0,0.0,1
2000,CRC,9,7,0.0,0.013493253373313344,0,0.0,1
2000,CRO,53,88,0.0,0.07946026986506746,0,0.0,1
2000,CUB,135,229,0.0,0.20239880059970014,0,0.0,1
2000,CYP,20,22,0.0,0.029985007496251874,0,0.0,1
2000,CZE,96,119,0.0,0.14392803598200898,0,0.0,1
2000,DEN,55,97,0.0,0.08245877061469266,0,0.0,1
2000,DJI,2,2,0.0,0.0029985007496251873,0,0.0,1
2000,DMA,4,4,0.0,0.005997001499250375,0,0.0,1
2000,DOM,13,12,0.0,0.019490254872563718,0,0.0,1
2000,ECU,11,10,0.0,0.01649175412293853,0,0.0,1
2000,EGY,64,88,0.0,0.095952023988006,0,0.0,1
2000,ERI,3,3,0.0,0.004497751124437781,0,0.0,1
2000,ESA,10,8,0.0,0.014992503748125937,0,0.0,1
2000,ESP,165,316,0.0,0.24737631184407796,0,0.0,1
2000,EST,29,33,0.0,0.043478260869565216,0,0.0,1
